,comment,rating
259,You have better security with this phone and great pictures.,5.0
260,"The screen on this phone is defective, there are dead zones that will not let me click on anything and sometimes the screen will just click on things by itself. It also randomly scrolls to the top or bottom of webpages and will stop responding to input all together. I thought it was minor at first but it has only gotten worse with time.",1.0
261,I have purchased 2 iPhones from Amazon Renewed / Refurbished store and have been extremely satisfied. The iPhone 12 Mini had Amazons ‘Good’ condition rating but it arrived in excellent condition and I could see no blemishes or signs of wear. A very satisfied customer … highly recommended.,5.0
262,Phone does not have volume and voices over the phone sounds like it is stretch. Cannot understand what they are saying,2.0
263,I’ve needed a new iPhone for about a year and had great luck with my last refurbish so I went with this. Ordered the mini as I prefer smaller size. Also went with a Tmobile since that’s my carrier. It was a seamless transition from old phone. So far so good and it may as well have been brand new.,5.0
264,The phone works great and as intended. The chassis was lightly scuffed and the screen had superficial scratches which were both barely visible. The battery health came back as 84% which could possibly be problematic later on in the lifecycle of this phone. Overall this phone is a great deal for an iPhone and I would recommend it to anyone!,5.0
265,"Had a problem with the battery of the phone I received.  Went through the return process and the company handled the issue exceptionally.  Returned phone and got a refund.  Of course, I'm disappointed that the phone didn't work properly upon receipt.  Appreciate dealing with this company when this unforeseen circumstance occurred.That's the reason for the 3 star.  Phone didn't work , but return process did work.",3.0
266,I have never seen a phone in such horrible condition like this and I bought the excellent condition choice but turns how they lied about that so I highly recommend DO NOT purchase this phone,1.0
267,So far my reconditioned iPhone 12 mini is perfect.  Happy to find a great phone at a great price.,5.0
268,"good quality. my phone recently froze up, after fixing it at my network carrier, It started working again. wait to see if that problem resolved.",4.0
269,Battery life on 78% so a little disappointed.,4.0
270,"Battery life doesn’t even lasts day. I guess I shouldn’t have bought a 12, I just couldn’t bring myself to buy a brand new phone. The condition of the phone was great. Very minimal scratches",4.0
271,I’m very satisfied with the product.,5.0
272,Front cam is not properly working and there’s a bunch of scratches on the screen,1.0
273,Works well like a brand new !,5.0
274,I purchased this phone from this seller because of their high satisfaction ratings and they came through as promised. This phone arrived in excellent like new condition with a 100% battery and not a scratch on it. I'm very happy to have saved a lot of money over a new iPhone. They have the best ratings for selling refurbished phones on Amazon.,5.0
275,The battery is ass the speakers ain’t that loud,2.0
276,"I’ve had the phone for 12 days. So far I have no complaints. It’s a substantial improvement in performance over the phone it replaced, an iPhone 7 which was also a good phone.The 12 mini has a battery that is at 86%, not bad. The screen and back look perfect, no scratches.  There are a few barely noticeable scratches around the lightning port on the bottom edge. The phone is so much faster than the iPhone 7.",5.0
277,Very reasonable price!  It was a breeze to transfer data.  iPhone 12 mini was in very nice shape.Highly recommend getting a refurbished iPhone from Amazon!,5.0
278,Excelente condición  Nuevo. Compraría otro. Sin duda,5.0
279,Excellent condition stated but it’s not there are 3 scratches on the body that can be seen more then the 12inches that it stated. Also said it came with a charger and cord which it did not!,3.0
280,"The phone was renewed, but the battery was at a very low capacity. The phone would run out after two hours. I returned it, and was charged a $105 restocking fee that Amazon is not letting me contest.",1.0
281,"Have you ever broken the screen on your phone and replaced it with a cheap one?  you know at one of those emergency places and instead of paying X price for the real deal you paid 1/2 for the ""copy""?  Well you know what happens and this is what this phone - supposed to be in excellent condition - has.  A very cheap screen.  The quality of the colors is so cheap, zero vibrancy or contrast, it just looks awful.  Such a shame.",1.0
282,I bought this for my son. I realize it was refurbished but it had too many scratches on the screen.,4.0
283,"Fast service, phone is good for the most part.  I have to repeatedly keep touching it to get some screens to change.  Back arrows at top left an return or submit at bottom right",4.0
284,"The condition was the worst. The edges were scuffed and the paint was peeling. The LCD screen was also scratched.It did not meet Amazon Renewed standards at all.It works fine, so I will continue to use this product, but I will never purchase from the Amazon Renewed Store again.The name of the store is BuySPRY.",1.0
285,Great price and fast shipping / as described,5.0
286,"Todo excelente, cable, cargador, funciones, estética como nuevo, lo unico es la batería me vino en 82%",5.0
287,Delivery was way ahead of schedule. Great! Thank you much.Battery health is only at 84% which is only 4% above of what's promised. Otherwise very good condition as described. Can't complain as they were honest about the description. At least I'm almost sure that this phone hasn't been opened yet. I will just buy a new battery and replace and reseal this phone myself.,4.0
288,Better than new at a fraction of the cost. Very pleased so far and would buy again. Highly recommend!,5.0
289,Phone arrived broken…,1.0
290,"Ordered for granddaughter to replace a damaged phone. Great condition, Works fine.Shipped promptly and packaged well.",5.0
291,"The device I purchased was still under device supervision/management, which means that it should be sold as an ""unlocked device"". These were corporate devices, owned by someone else, and refurbished but not actually wiped clean of all monitoring data. Sending it back right away. Not good to sell these as renewed, refurbished, or unlocked phones. Just bad business.",1.0
292,Battery life 84%. Pretty cool . Face recognition works perfectly,4.0
293,"Update - Downgrading this to 1 star.  This was a gift to my daughter, and even though I checked everything before giving it to her, within a week the main camera developed an issue where it won't focus at all in photo mode, and jitters like crazy in video mode.  I can confirm this by going back thru her photos and videos just a week after purchase.  Unfortunately, it didn't exhibit the problem in the 1st couple days, and my daughter (being young and naïve) just thought it was something she was doing wrong and never reported it to me.  Now it's just a week past the return period and we're stuck with a $400 phone with now working main camera.  I will likely never buy refurbished again.Original Review:First time ordering refurbished apple product on Amazon and I was disappointed with the amount of scratches on the screen.  Everything generally works as expected, but the phone looks like it was kept in a purse full of keys with no case or screen protection.",1.0
294,I have never bought a used phone (renewed) before but so far I am very happy with my purchase. Came a good few days before estimated arrival date. I’ve had the phone a few weeks and so far it works great!,4.0
295,"This phone has performed like new, and has excellent battery life. All I had to do was pop in my existing sim card and I've had no issues whatsoever. Highly recommend this phone if you aren't looking to spend top dollar for a new iphone.",5.0
296,"I ordered “excellent condition”. The phone came with a few dents, 82% battery life, and no wireless charging wire. It’s not completely reset to factory default, but it’s unlocked.",3.0
297,"Exactly as they said it would be. Though it would be super helpful to know the damage on each phone. Mine came with a nice screen scratch. Not noticeable when the screen is on, so it’s not as bad. I would buy from them again if I need a used phone",4.0
298,"Everything seemed to work very well. Aesthetically, it looked brand new, however the ringer was so low, the phone could barely be heard from another room. That was the only issue. They refunded the phone promptly.",4.0
299,very bad product,1.0
300,"Ordered an iPhone 12 mini in excellent condition. The phone I received might as well be brand new, I can't even tell it's used. Would order from this seller again for sure.",5.0
301,Just terrible,1.0
302,"I was so excited about this phone, its size and shape comparable to my iPhone 4, which has been my favorite.  Of course, I didn't read anything negative about it in my research until AFTER my return/refund timeframe was long past.  This version has issues with sensitivity, something about the model of the phone, and not the OS so it's basically not fixable.  MY phone, not only has sensitivity issues, it has functioning issues all the way around.  It doesn't ring when it should, If it's on silent, it doesn't vibrate with every call, I have it set to dark mode, yet at least once a week, half of my apps are in light and the rest are in dark, the fun features like the tapping for the flashlight doesn't work unless it's accidental, the screen blacks out in the middle of a call so I can't even hang up or enter a number for an automated call, and the list goes on and on.  If I were only dealing with the sensitivity part, I'd just chalk it up to poor research on my part and move on.  But I really think I got a POC phone with ALL the issues.  I've only used iPhone since the switch to smart phones, for various reasons, but this experience will have me trying something new in the not too distant future.  An expensive lesson in doing better research!",1.0
303,"I always get these refurbished phones from Amazon to save money on my upgrades and usually they work out great. But this time when I got the 12 mini (good condition) the exterior looks fine but the battery health was only at 80% so i would have to charge it frequently or replace the battery and that will cost an additional $100 plus. Initially I hoping that would be good enough but the phone would not make it more than 3hrs before dying. On top of that when driving and using the phone for navigation and music I had it plugged in and rather than increasing the battery charge the cable only served to slow how quickly it lost charge. For that reason, unless you’re planning to buy an external battery, I recommend you shell out the extra $100-200 for the 13mini or save money and get the XS. Read after ordering that battery life is the biggest problem with the 12 mini models so a newer model phone like the 13 might have a slightly better battery health.",1.0
304,"The battery life was a bit bad but other then that great Great phone I love it everything great just the battery a bit low but other than that great everything was great. Shipping was so fast, everything I would recommend to buy it again.",4.0
305,Esta útil el teléfono,5.0
306,"Fairly deep scratch on the base and mute button was pretty dirty- but so far working well! I know refurbs won’t be perfect, but would appreciate a bit more honesty. Let’s call a ‘very good’ for what it is- not an ‘excellent’ condition.",4.0
307,"Nice phone but the screen is scratched up a bit more than should be for an ""excellent condition"" phone. Noticed when took off shipping screen protector to put new one on.",3.0
308,"Got mine with like an 80 percent battery health,do damages,phone looks and works great",5.0
309,"There was gunk in the charging port, bottom speaker and top speaker, a big scratch on the notch, and only 82% battery health.I cleaned it myself, but it was kind of gross. I can live with the scratch, I guess. The battery health is a major disappointment though. Previous refurbs I have purchased have always had new batteries. This battery is worse than the refurbished iPhone 8 I bought three years ago.",2.0
310,This renewed phone came to look as good as new!,5.0
311,Phone looked like it was in great condition and battery wasn’t too bad but it is not compatible with Verizon. I took it to a Verizon store twice and was told that this device isn’t compatible with a Verizon SIM card and data can’t be transferred. The screen has issues as well. A Verizon employee told me it must’ve been replaced incorrectly or with the wrong part. So now I am left with my original phone that has been reset. They process your refund 2-3 days after it has been delivered so I am also down $400 for at least a week. Do yourself a favor and buy a phone from your retailer before you waste money and time.,1.0
312,Funciona como nuevo . Ningún problema en el sistema !! Todos súper bien,5.0
313,"Phone works amazing! Ordered "" Basically New"" and was true to its word. Battery life is at 87% and came with a charger and a block which does not come with iPhone anymore. The charger charges the phone really fast and has no damages or scratches except small dent on the side but is hidden behind phone case, so it is not noticeable.",5.0
314,My audio is not loud i am trying to return item for replacement. Audio on speaker FaceTime and on call is very low,3.0
315,Phone came dirty and there is some damage. Wish this wasn't labeled excellent condition. It will do the job though.,3.0
316,"I bought this iPhone refurbished on Amazon. I was disappointed when it arrived to see that although I had ordered it in excellent condition, the paint on the rings around the camera are peeling off. It looks bad and I am disappointed it was sent to me when I paid for an “excellent” condition phone as this is not excellent.",2.0
317,"Granted, they do give us a 90day return window but so far I'm thrilled at the quality of the product for the price",5.0
318,"Ordered two phones. Red phone is perfect except the screen with scratches on screen. The blue phone has scratches everywhere and had higher price. Both phones were described as being in excellent condition, without defects from 12 inches away. Very disappointed, one is in good condition and the other is at best in acceptable condition.",1.0
319,The media could not be loaded.                 It can with a %99 battery health which i was so surprised about and it came with authentic apple charger and it had one nick on the right corner but i thought it was going to be worse so it was the best iPhone purchase i ever had 100% recommend,5.0
320,Whoever had it before must have traded it in after a couple weeks or had it in a phone case. I could not find any defects. NIce to have the confidence to buy with Amazon Renewed. Sustainable and less electronic waste!,5.0
321,Charged me twice and the screen is super glitchy,1.0
322,"This phone cosmetically looked fine. The description guarantees a battery life of 80% but this phone is at 75%. The camera doesn’t take clear pictures at all. It’s extremely fuzzy, looks like a picture from one of the very first iPhones. Disappointed in our purchase.",1.0
323,"Misrepresented the quality of product that was sent. Purchased a product that was supposed to be in ‘excellent’ condition under their guidelines and was sent one that was, at best, two conditions lower.",1.0
324,Camera not in working order.  jumpy and it makes a weird noise.,1.0
325,"Will definitely update once we active my daughters phone this week. But so far the product was unlocked, true and had very minimal cosmetic damage! ALMOST perfect. Only scuff was around the charging port. Would definitely recommend!",5.0
326,Definitely a handy phone. The only downside is how small it is. Its smaller than the iphone 7 so make sure you have a case. Other than that this refurbished phone came as if It was new 99% battery capacity.,5.0
327,"It took a really long time to get here, but it’s nice overall",5.0
328,Ear speaker volume is very low and hard to hear.  None of the volume control options worked.  Not good having to do private conversations on the big speaker that everyine can hear.  Everything else seemd good,3.0
329,This phone was exactly what we wanted. Battery was at 83% health - was promised at 80% or better.  Works great!,5.0
330,"Never bought a renewed phone before and was apprehensive about doing that. This transaction was a pleasant surprise, the iPhone 12 mini I bought was in great condition, 84% battery life, unlocked and no problems replacing a phone I had been using with Consumer Cellular with this new one, very satisfied with this deal.",5.0
331,"Great experience, so far.  It just arrived so I can’t comment on battery life.The battery life is at 86% and lasts a day.A heavy user could kill it in 3 hours.A fresh 6000 amp battery case extends it to 48 hours with modest use.",4.0
332,"I bought this after my iPhone XR messed up. And wow am I Impressed. The screen looks brand new, and so does the phone. No scratches or anything on the whole phone. Will definitely do business with this company again. Thank you!",5.0
333,"Tiene una raya en la pantalla, quiero cambio por favor",2.0
334,This is basically a new phone everything works great I love my phone,5.0
335,Want to return item,1.0
336,"Not happy. Continuous notifications telling me the battery in the phone is not an Apple battery, and may affect performance.  While using, the phone will become inop for about 5-10 seconds, and that’s when I know it will suddenly re-power itself.  This happens more than a dozen times each day.  Sometimes it charges and shows that it’s not charging at all, and when I remove it from the charger cord (neither the cord nor the juice box that came with it are true Apple accessories) to throw it at the wall, it suddenly shows 100% charged. It’s a pain in the ass, and I’m sending it back for a refund.",2.0
337,"Good condition and prompt shipping makes this a good way of buying an iPhone. Great price, and no damage on the phone. My phone came with a battery life of 87%",5.0
338,"So fat I don't no dislike, I use it for regular entertains",5.0
339,It's a neat phone.T-Mobile helped me transfer the  data from my 10Xs to the 12 mini I had a problem with the phone the second day I began using it.The phone worked but the camera had a major issue.  This made mobile deposits impossiblePlus Christmas was here and I was trying to get better pictures before the holidays ran out.I did not have time to send it back for a warranty. I got it fixed locally.,3.0
340,"El teléfono vino bloqueado por cuenta de iCloud, no se puede utilizar 😡",1.0
341,Brand New iPhone 12 Mini! 💯,5.0
342,Neat little phone,5.0
343,"The phone works great, although it has a few small scuffs they can easily be covered up with a case.  Everything works fine but it’s unfortunate the one I received only has 85% of its battery health left",5.0
344,"About the seller and condition of the phone (refurbished - Good condition - 128gb):-The supplier was Big Box LLC, which has a 4.6 star rating right now-A few dents and scratches on the sides of the phone, more than what is described by amazon, they're pretty visible but it's not a problem, can't see them with a case on. The screen and cameras are intact. No third party replacements according to the about section in settings. Battery came with 82% which kinda sucks because it lasts for about 4hrs of screen-on-time on normal usage, and replacing it through apple costs about $70. All in all i'm satisfied with amazon refurbished and this seller, I got a good price for this phone ($350 for the 128gb version, vs $489 on apple.com/refurbished, though it does comes with a new battery and outer casing)About the phone itself:Its an amazing phone, there really isn't a noticeable difference between it and the newest iphones (excluding battery life), and its stupidly faster and better than my previous iphone 6s and LG G6. And smaller.Cheers, enjoy your day.",4.0
345,Excelente,5.0
346,Bought as my business phone& it is perfect for what I needed,5.0
347,"The phone worked like new, The shipping was fast. However the phone had a gash in the metal frame that surrounds the phone, that would not be considered ""Excellent condition"" by a reasonable person. The rest of the phone was in excellent condition, but the gash was big, noticeable deep into the metal. Not a scrape in the paint, but actual pushed out metal notch on the front right side from the glass through the frame edge.Otherwise, very nice phone for the 90+ year old person I was giving it too, for a fair price.",3.0
348,"The phone works well and came with a screen protector pre-installed, but it was delivered with a few dings on it. The battery, touch screen, etc. works well so far. The transaction and the delivery was good too.",4.0
349,"The quality of the iPhone is okay, but the battery is different from what I expected! It comes with a maximum capacity of 80%. The charge fades out faster.",3.0
350,Me agrado el tamaño del dispositivo,3.0
351,The screen was clean of scratches but not the back. That’s something I didn’t expect so that’s why 4 stars.Beside that. Good purchase.,4.0
352,Daily use for internet,5.0
353,"It's an adjustment to using the new phone as it didn't come with an instruction book! However, I'm managing slowly to the new technology.",4.0
354,"The appearance of the mobile phone is okay, but it is a bit small for me, so I decided to change to a larger one.",4.0
355,I was lucky to get iPhone in like new condition. With 100% battery life and few months left of original warranty plan. I know not all refurbished phone are equally great.,5.0
356,"The battery health percentage is 91%. My old mobile has a battery rate of 85% in three years, The mobile is used, not renewed",1.0
357,"The phone is in excellent condition, and work great. Its like new but cheaper. Thanks.",5.0
358,Refurbished phone came in really good condition. Only one little scratch on the body. Battery at 85% health. Pretty nice!,5.0
359,There are scratches on the phone. I am very disappointed. I understand it is a refurbished item but it is not in a good condition at all,1.0
360,"This phone was not in the condition listed. I purchased an “excellent” one. There are chips of paint missing on every button. The worst part was that it can covered in hair, grease, and dirt. I don’t have time to return it as I’m giving it to someone tomorrow, but I had to spend 40 minutes trying to get all the grease and dirt out of every nook and cranny. Disgusting. In general I have been happy with renewed items on Amazon but I don’t think I’ll risk ordering again.",3.0
361,"Absolutely do not buy this product, the phone doesn't work and have to pay return label",1.0
362,No complains,5.0
363,DEAD BATTERY AND VERRY SCRATCHED DO NOT RECOMEND,1.0
364,The cellphone is in good conditions and works in Costa Rica. Some minor scratches and battery life was at 87%. Overall everything is as described. Thanks!,5.0
365,Love how it looks no damage. Fully charged. Love how they packaged it had it fully protected from moving.,5.0
366,It’s just like I got a brand new phone besides the battery capacity being at 85%,5.0
367,La batería no está al 100%,3.0
368,not excellent.  Scratches on screen.  Scratches on frame.  Super bad,1.0
369,Would buy again,5.0
370,"I got this for my son for Christmas, my husband was going to leave it in the box it came in until my son unboxed it for Christmas but I’m glad we didn’t. Husband started setting it up for him so we can add safety features and add it to our plan so it’s good to go but when I was checking it out is when I realized the screen was popping up. I’m not sure how my husband missed this but I’m glad I was here. It also didn’t come with an apple battery and I’m not sure if that’s the reason the screen is popping out, like maybe a size issue, but I’m overall not very happy. Hoping the other phone we order arrives on time and in better condition.",1.0
371,"The media could not be loaded.                 This iPhone 12 mini is like brand new, not a scratch, mark or blemish on it. I received early today November 9 and it wasn't due until November 13-16. Arrived in a cute generic phone box that I can keep and reuse for storage years from now when I reorder from Verizon amazonrenewed. Battery health is 88% which is wonderful for a three year old brand new looking iPhone at $370 off.  Did I mention set up was a breeze and everything works great 🫶",5.0
372,My phone is completely dead and has only lasted less than one year. Absolutely ridiculous. Worthless. Do Not Buy.,1.0
373,No free return shipping. Scratches all over face. Now have to pay $8 to ship it back!,2.0
374,Great phone,5.0
375,"The phone cam earlier than expected!!!! No scratches, no dents. Just like new, my mommy was extremely happy. Setting it up was a breeze, very happy with this purchase",5.0
376,Stopped working days after warrantee ended-- denied any coverage or replacement.,1.0
377,This is a great iphone. Face ID is very good and works perfectly. The only problem with this iphone is that it does have a few small scratches on the screen as it is refurbished. Therefor a 4 star review. Battery life on this phone is pretty good too. The phone last for a long time and has no battery life problem. Touchscreen is very sharp and always works. I would recommend this phone because it has many new features and works pretty good. It is priced reasonably and is a great phone.,4.0
378,No issues what so ever.,5.0
379,Battery while on low power only lasts until 12:00 noon. Says max battery capacity is 83%Touchscreen is hit or miss depending on battery life. (Have to tap over and over and still doesn't work)Constantly crashing and resetting. I was looking through my photos and it closed itself and went to the home screen.Very disappointed in the quality control.,1.0
380,ty for this phone i love it. its a pretty blue i love and its a great phone.,5.0
381,"Everything about the phone is great, condition is even better than advertised. Screen, battery, accessories are all excellent.Only complaint is that the volume up and volume down buttons are pretty stuff compared to an out of the box phone, not sure if this is due to a past repair or something else.But over all very cheap and I'm happy.",4.0
382,"The battery health for this item was not satisfactory. When it arrived, the battery health was as low as %86.",1.0
383,Very Bad touch screen not working properly even not start.,1.0
384,"The charging port doesn't charge phone reliably. One needs to wiggle the charging wires. If you are lucky, you may be able to start charging.",1.0
385,Bought for my daughter's 11th birthday and she loves it. Fast shipping great quality picture is beautiful and the mint color is gorgeous 🖤,5.0
386,"I was a little skeptical at first about buying it because of some negative reviews,but after buying it im truly satisfied. It ended up arriving 5 days earlier than expected and is in amazing quality.Its supposed to be in good condition but looks perfectly brand new.If your debating on whether or whether not to buy this I would suggest buying it.",5.0
387,Blue tooth doesn’t work,3.0
388,"My daughter wanted a new iPhone and I thought I would get an upgraded iPhone from her current one. I thought she had a mini....I ordered an ""acceptable"" condition device. The phone was in actually really nice condition even for acceptable.  I few little scratches on the corners that would be covered up with a case anyway.  Very pleased with the phone. Turned it on, got it setup. And when I went to get some info from my daughter's original iPhone I realized she does NOT have a mini and apparently getting a smaller iPhone was not what she was hoping for.Sooo....I had to return the phone. This seller refunded my account as soon as it was returned to their warehouse. I was very pleased with the product being above and beyond what I expected and the return/refund process was exceptional!",5.0
389,Phone came with only 83 percent battery life how is this renewed. Scratched and dings and the screen is not OEM!,3.0
390,"Phone works fine. But if you buy the unlocked phone, it is NOT compatible with Verizon or straight talk. Don’t buy the unlocked version because it’s not really universally compatible. This is verified after speaking with Apple and Verizon while trying to switch carriers.",1.0
391,"The phone came the morning after I ordered even though It was suppose to come a week later, everything came as described without a scratch, the phone was at 100% max battery. Best purchase I’ve ever made on Amazon, definitely worth it.",5.0
392,It’s working good except doesn’t match with my wireless iPhone charger so I need to buy another one,5.0
393,This phone I have had for 14 days and it is trash the screen is not very real and today the screen has done the photo below no history of dropping the phone or sitting on it we were sitting in the car listening to music and this is what happened,1.0
394,Good product,5.0
395,Everything works great only thing is i ordered a green phone but instead received a red one other than that its perfectly fine,4.0
396,The phone arrived in a well-padded box with a charger and cable.  It had a screen protector installed which I was very glad to see.  There were no marks on the body or the screen.  I effortlessly transferred everything from my existing phone in about an hour including the IOS update.  The phone works perfectly!  Adopt a phone is a pleasure to deal with!,5.0
397,I love ky new iPhone I Totally recommend yahh buy one for sure 5 stars,5.0
398,"So it’s a refurbished phone alright.My complaints are…. Lines in the screen on a white background, phone over heats easily, and some people say they can’t hear me clearly on calls.I like…. It’s battery is solid.(I went from an iPhone 6, to a iPhone 12)I think you can find a better phone for cheaper on other sights. I probably wouldn’t go this route again.",3.0
399,bueno,5.0
400,"Me encantó esta compra, cero problemas con el teléfono.",5.0
401,Amazing,5.0
402,This cell phone does not turn off at times. And I am scared to return it because my information and credit cards are stored in it. So I am unable to delete anything. Help,1.0
403,"The iPhone seems to be working ok. There’s just too many scratches, feels like the first owner never wore a cover in the iPhone. Also, the camera stabiliser has been noisy and apparently won’t let the camera focus properly. It’s such a shame cuz I really bought this phone because of the Camera, as I really like the quality in the pictures taken with an iPhone.",2.0
404,Phone is in excellent condition!! Looks brand new. Very happy I ordered.,5.0
405,I spent hours at my carrier trying to get this phone to work.  As soon as I got it I brought it straight over ..having a business to run it was crucial.  The thing could read a SIM card at all! Cartier told me it must have damaged antennasNever agsin!!!,1.0
406,Kid is very happy with her first iPhone. This alone earns this product 5 stars,5.0
407,"The phone arrived actually unlocked and worked perfectly as soon as it was plugged in, which after a long struggle with carriers and phones was a big relief. I can't speak on the facial recognition because I don't use it, but it seems like a like-new phone to me.",5.0
408,I love the small size and the color because I can see it wherever I lay it down.,5.0
409,"When I had ordered this phone, UPS actually lost it. I contacted the seller to see where the phone was and what had happened and they were very very fast and responsive and reached out to UPS a few times to see what happened and ended up having to open a claim with UPS. They offered to refund me, and when I asked them to send me another phone, they were happy to do so and had it overnighted with FedEx. They were so helpful and pleasant, very fast to respond and fixed the issue. The phone is wonderful! If I could give more stars, I would, I highly recommend!!",5.0
410,Item is exactly as stated in the seller description. Love the size! Didn't use facial recognition so can't rate it. Got all the features and no scratches on it.,4.0
411,"The phone was brand new! Battery health of 100% perfect condition!The only problem was that when I logged in my Apple ID, my data was stolen and purchases were made on my card within a few minutes.",4.0
412,"I was skeptical about buying a renewed iPhone 12 mini, but it turned out to be as good or better than I expected.  The battery life was at 100% capacity, and there are no software or set up issues.  Cosmetically there are only microscopic scrapes on the aluminum, and the screen has small scratches that can only be seen by turning the screen off and titling it into the light.  For the price, go for it.",4.0
413,Looks great works great shopping was fast,5.0
414,good,5.0
415,The phone works well overall but the phone was pretty dinged up around the edges,3.0
416,"I order one from this shipper. It came with a malfunctioning screen and a notification on apple that the screen was not supported.They don’t appear to do exchanges, so I had to return the first one and buy another.Second try got one that works.",5.0
417,So at first I was sketched out because it came in a box that was like for a phone I’ve never seen before but I opened it and was super excited. I mean it had a cube and charger and the phone was in perfect condition. It even had a screen protector on it which was cool. But I’m very excited and hope this helped!!!,5.0
418,Great phone. It was in perfect condition.,5.0
419,It is so nice to have an option to have an iphone without the insane price tag! it came in perfect condition and you wouldve never guessed that it was used!,5.0
420,"The response time of the screen is a bit slow. I do not know why. Also, the processor is slow too. I have had Iphone SE 2 until september, which was way faster than this, and had a much better screen response time.",3.0
421,Wasn't disappointed.,4.0
422,"I was looking forward but it arrived with zero charge, took hours and hours to charge, and battery depleted without even using the phone.",1.0
423,"Good value, too bad my wife dropped the phone in the toilet",5.0
424,"I was in Need of a new phone but couldn’t afford it brand new. I was concerned refer bisher wasn’t legit, but this phone is good as new and has been everything I needed. I have had no problems and I have had my phone for two or three months now.",5.0
425,I got this iPhone 12 mini for 400$ battery was at 100% life out of the box not a single scratch or dent this is my second time buying from Amazon renewed I would definitely recommend,5.0
426,AMAZING GET IT!!!!!! The battery capacity is 100 and works so nice,5.0
427,iphone viene nuevo hasta con garantía de apple,5.0
428,It’s perfect. I got it mainly got the size. But runs great. No issues. No scratches 100% battery.❤️,5.0
429,Phone works great. Just what I was looking for. Good price.,5.0
430,"for the price, a very solid phone",5.0
431,"This is my 2nd Amazon renewed purchase and the first was an I watch se first gen. I gotta say I’m impressed. This 12 mini is amazing. The price was fair what made the price even better was that I traded in 2 older iPhones ( xs max and an iPhone 8 credit total of $268 ) for some Amazon trade in monies. There was a two week of “using old junk phone, a 7 that has been put through the ringer but still works. This 12 mini has no scratches, touch screen is the best I’ve ever had. The one feature I missed the most. True Tone. It’s back and I’m never changing another battery again. Apple does it for &$69 the only down fall, if you want to call it one is the battery life is at %84 I’m more than happy to hand over $69 plus tax to apple for a new battery. It also came with a new cord and charging block. I also like to see mi-fi sticker on both. Gave me peace of mind at see those tags. I will always look to Amazon renewed apple products in the future. Here’s one random piece of advise. If you leave your phone at home on accident. Don’t panic. It will be there when you get home. ☮️",5.0
432,"iPhone 12 mini looks and functions perfectly, battery maximum performance is 84% but that’s to be expected for a two year old iPhone. The battery still lasts for about a day on a charge. $340 for a unlocked phone in excellent condition is a great deal, I think.",5.0
433,Phone was in very good physical shape. After a couple of days it lost activation with Verizon. Local rep tried other SIM card to no avail. Glad it came with good warranty.I wound up buying a new 12 mini.,1.0
434,Excelente producto me agradó que llegó como nuevo y con cargador de carga rápida,5.0
435,Great device condition.No scratches as they said.100% battery life.1 Year warranty.61 days of Apple care+ coverage.Would love to trade this and shop for my next phone from this seller in the future.,5.0
436,Maybe you should consider a new iPhone rather.,4.0
437,"Do not like this phone at all, it's difficult to turn it on and use all of its functions.It's too small and more sophisticated and complicated that I need.I purchased a newer Iphone and it is easier to use.",1.0
438,"It will be 60 degrees out and HOT when plugged in and gives error message. I have done all recommendations of closing all programs, restarting etc. Nothing helps.",3.0
439,"Phone arrived in excellent like new condition, battery is decent, 87% maximum capacity. Everything works as it should.",5.0
440,I love my little phone. It’s paid for and mine idc who had it before me lol.,5.0
441,Muy bueno. Tiene una pequeña marca en una esquina. La batería está al 88%.,4.0
442,Very good. Only I don’t receive any key for Sim card removal,5.0
443,Everything seems to work fine so for my only issue is that it did not come with a SIM card tryna and without that I can’t activate the phone.,3.0
444,I recommend the phone,5.0
445,I was very skeptical about buying a phone online that was cheap like this for the phone I was getting. I read the reviews and my mind was a little more at ease. I got the phone earlier than it said which I was happy about. And the phone is in perfect condition it’s got good battery life. It’s like I bought it new from the store. I definitely recommend this product.,5.0
446,Why is there no Pre-paid postage given for defective iPhone with a large scratch on the glass?,2.0
447,I ordered this phone on tuesday and it was said to be delivered on saturday but it came today in good condition. Im honestly suprised that it came in new condition since it a very far way. Yes I am a real person I ordered this phone from Hybrid It. You should check them out!,5.0
448,Premium does not mean the phone is in perfect shape as I know iPhones will be going down in the next three months I was under the impression that I was getting a brand new phone slightly used they put a screen protector on the screen so you can’t see the scuffs and scratches be aware of this do not except a premium device when it’s not premium fair good great whatever because I wanted an iPhone really bad and didn’t want to pay the price that it’s at now and don’t want to wait three months well I will probably be returning his phone or getting a screen protector so I don’t have to see The scratches on I already had a case for this phone because at one time I had bought an iPhone mini 12 same color as I got now I paid $800 for it and then I returned it realizing that the phone is not worth $800 what happened to people saying no There is once upon a thing called the Boston tea party we all know why that party was it was because the price was too high I don’t like being duped,3.0
449,"This refurbished phone was supposed to have 80% of new battery life, but it doesn't even hold a charge for one day with normal use.",2.0
