,comment,rating
144,"I used to be a Samsung bigot, but have been disenchanted with them.  I've spent big bucks on Samsung and my last one ticked me off so much that I wanted to run it over with my car...and I still may.  This phone is half the price & way better than the last 2 Samsungs I bought. Just to be sure I bought an IPhone..also much better! Blood pressure is normal now.",5.0
145,The screen clarity is top notch.,5.0
146,You can't answer your phone calls if you're doing something else on it. It has a mind of it's own. I can't return it after 30 days. I don't like it at all,1.0
147,Second time I've purchased this phone and only upgraded because I could. Not because anything was wrong with the previous one. I'm still using it as a back up phone.,5.0
148,"It had a mind of it's own.  Opened up warnings in middle of night, no touch. Opened inappropriate commercials. Tried to delete from settings, but couldn't.",1.0
149,Very poor quality. You'll also have no text messaging readily accessible. Will have to go thru the hassle with the carrier. Not worth it to spend time and money.,1.0
150,Was looking for a phone I could use as a GPS on my dirt bike and be able to download and edit go pro videos while out riding. This phone will not play anything over 1080p. The video is just choppy and does not play. I ended up returning and buying the TCL 10L which with coupon was only 20 bucks more and has more RAM and plays up 4k videos just fine. Also it's kind of comically long. And only 4g of RAM makes it pretty slow at times.,3.0
151,"Please don't buy this phone. Yes the battery is amazing but literally everything else sucks. Sooooo slow. Apps shut down randomly while using and other apps open randomly. Just spend the extra hundred and get a real, name brand phone. I hate this thing and am stuck with it now.",1.0
152,"July 2022 purchased TCL 20se unlocked from Amazon for $161 in short I regret this.  Two bank apps did not work confirmed with bank IT team, laggy out of the box, odd things like loading pictures to send to text results in constant wrong or extra selections.  About the only redeeming feature this phone has is nxst or whatever software which makes it possible to set phone in greyscale which btw is prob how they justify their all day battery claim as the bloat ware stocked on this phone alone could drain this battery.  Dual or split screen had some issues and camera drip bothered me overall I'd rather snag an A03 or attempt an LG.  Oh few more things now QI charging no case included.  TCL I'll pass next time.",2.0
153,Bad service and is not really use full!,1.0
154,Honestly it's about the same quality as a Samsung s20fe (the phone I had before this.)  I have a few problems things like when I turn on a game it gives me a notification that it wants to turn on game mode. For the price it's not a bad choice. Even without a protectior the screen can be a bit sensitive though.,4.0
155,"I have been using this phone for two months and I am pleasantly surprised ! I have always used Android phones, most recently, Motorola. This TCL has many features, only found on those phones that are much higher in price. I really like the wireless charging, fingerprint recognition, battery life and data storage. The camera is great, it takes fantastic pictures and videos. It has massive storage, the screen function with a protector works easily, and the battery doesn't require charging (for me) every night! My truck has a wireless charging station and this phone works flawlessly with it. Very pleased with this phone after two months.",5.0
156,"I feel for that price range the phone is excellent, I still wanted an earphone jack that don't come in more pricey flagship cells.",5.0
157,"There are quite a few fixes needed for this phone. If you are not adept at setting up unlocked phone do not purchase this phone, plus you should use a reputable carrier. Getting the right accessories is also important, if you can find them. I'm dumping this phone and going back to my trusty Samsung. A waste of time, energy, and money. TCL should stick to televisions.",2.0
158,"I love my phone, I'm on it now and it makes me happy. Plus, it's $60 cheaper then if I would have chosen an upgrade from my carrier.",5.0
159,Fast boot-up.  Not a bunch of trash programs pre-installed. Visually pleasing.  Buttons positioned well.  I would give it a 5 except that I found one of my apps was not compatible.  (Starlink) it is probably due to the lack of a compatable accelerometer.,4.0
160,"I use the phone for regular phone purposes. The phone camera can't take a clear video without sticking. The battery life is not too bad, the phone restarts while you using it, one speaker stops working withing three weeks of use  .",1.0
161,It's a really nice size phone with great features but while using messages or searching online it shuts down often and returns to the home screen. It also does it when I use my apps. ☹️ I have only had it for a few days,3.0
162,"Really good phone, good camera, good clarity.",5.0
163,I liked the phone until it started doing a black screen of death thing to me after four months. Phone completely quit working after six months. I would not buy again. Going back to Motorola.,1.0
164,"For the price this phone is awesome. It's my second TCL, and it's been flawless. I don't have to worry about it, I'm not making payments on it, I didn't get robbed like Samsung and iPhone owners. No screen protector and a thin, simple case that came with it. Since TCL started selling phones like this for smart people I've noticed a dramatic drop in phone prices. Samsung is starting to be reasonable now, and so aren't a lot of other brands. I paid $189 for this phone, and it's been invaluable to me. THANKS TCL!! You changed the game.",5.0
165,"Omg it's only been a week and I love this phone. It's the best budget phone I have ever bought. I use it for daily tasks such as texting, calling, checking my Facebook, web searches, YouTube videos, taking pictures here and there and listening to music. The battery life is amazing, the camera is great, the speakers are really good, and I haven't experienced any lagging or slow response time in between applications like the other reviewers mentioned. If you're looking for a phone with plenty of storage and a long battery life and doing all the basics on a budget. This is it.",5.0
166,"I bought both Moto G Stylus 5G 2022 and this phone. After comparison, I have decided to keep this phone. The phone, at the current $315, is of great value.1. The phone's default camera app can produce decent photos due to its AI engine. However, unlike Motorola phones, it does not support raw images, even in the professional mode. I hope the manufacturer can provide a software upgrade to address this issue.  Moreover, the default camera app seems to over-sharpen the images aggressively. The lack of raw images has made it impossible to correct in photo editing software.2. The wide-angle lens is decent but not as great as the primary lens. Image resolution is low. Purple fringe is heavy though it is easy to correct.3. All lenses can focus fast and produce sharp images from corner to corner.  High ISO is not disappointing. But the Moto G Stylus 5G 2022 phone performs better at high ISO in raw mode.4. The sharpness of the primary phone beats the Motorola phone. But I might have got a defective Moto G Stylus phone due to its misaligned primary lens that is blurry on the right side of the photo.5. The display/screen of the phone beats Moto G Stylus by a far margin. I can barely see the camera buttons under the bright sunlight on Moto G Stylus.6. This phone's signal reception seems to be better than that of the Moto G Stylus.7. Moto G Stylus supports Android 12 while this phone is still on Android 11. Hopefully, TCL can issue an upgrade soon.This camera is comparable to other middle-range phones, but it has a better screen. At the current price, it is a good phone. I kept this one and returned the Moto G Stylus due to its misaligned primary lens. I strongly hope TCL can upgrade the camera app to support the raw mode for all its lenses.",4.0
167,don’t waste your money on this phone,1.0
168,The display is excellent and super clear and the battery life at 5000mA/h will last me all day.  The super high resolution of the camera picks out the smallest details.  And the 128MB memory with the option to add more is so convenient.  And it works great with t-mobile service.,5.0
169,Pretty impressed with the phone. It has great battery life. Very good performance. Smoother and quality display. Just go for it. You will never regret for this purchase.,5.0
170,Still learning how to work it  but works well so far.,5.0
171,"The fingerprint reader is very bad, it does not recognize my fingerprints.",3.0
172,"This is the first time I've tried buying an unlocked phone on Amazon and I'm impressed. So much more space than I've ever had on any phone before. The camera is amazing, the operating system is smooth. I've also never owned a TCL, but I'm a fan! I'll be buying more from them in the future. Worth every penny.",5.0
173,"I was shocked to find a light, clear, bendable, plastic case included in the box with purchase.  I ordered the same case to come at the same time with phone.  Had to ship it back.  Saved me 12 bucks!  I love this phone.  It works with my Q-link service provided by the government.  You would think I have a $600 phone.  Great deal for under $200!",5.0
174,I can't give a review on the phone it's self but I can give one on the condition I received it. When u purchase a NEW product u expect the item to be unopened. I was livid when I went to open the box and found that someone else had opened it first. I didn't even look at the phone. Put it back in the box and waiting on UPS to pick it up,3.0
175,"This was the first phone purchase over $100. So I can't compare phone's. But I wanted something with better battery, more storage and better picture quality. And this turned out to be a good purchase on those marks. My only complaint is it doesn't have as good service as my cheap phone (both Verizon) I don't have service in the back of my house now and drop calls frequently as opposed to my old phone where there was exactly 3 spots in my whole town calls would drop so I don't know what's up with that (husband still has old cheap phone and his service is better)",5.0
176,"The phone hardware is outstanding.  The phone software is terrible.I have owned the phone one month.  I'm already shopping for a new one.I NEED notifications.  Every Android phone I've ever owned since my HTC G2 has given me app notifications, calendar, Gmail, etc.NOT this phone.  TCL has their own skin over Android with software that KILLS background apps.  Even if you enable every notification setting in Android and the app itself, and TRY to disable the AI, the phone will still block the notifications after just an hour or two.I thought I was better than other reviewers who had the same problem, that I could get it to work where they had failed.  I was wrong.Nothing like checking your email app at 10am and finding that you missed 11 emails, some important work emails, that had actually been sent starting at 4:30pm the day before.Great screen, good phone, decent camera, SD slot, 5G works great on TMobile, great specs if you don't care about notifications.Oh, and if you use a smart watch, forget it.  It NEVER pushes notifications to the watch.  The watch worked fine with my LG V30. I miss my LG.And where the heck is Android 12?",3.0
177,I dislike the fact that it didn't come with a SIM card,4.0
178,"Muy bonito, practico y fácil de entender y usar🙃",5.0
179,This product is not compatible with Verizon like claims to be in the description.,1.0
180,"This phone is no less impressive than the Galaxy Note of the same model #. The speed of the processing, ram and internet connection speed are amazing and make this phone perfect for my busy job as a Head Brewer and Brewery Manager. It stays connected to WiFi and 5G at the same time allowing me seamless connectivity. I love this phone and I'll continue to buy TCL phones.",5.0
181,Love this phone,5.0
182,"It's a great middle shelf phone. 5g, wireless charging, under the screen fingerprint reader, and much more. I used it for a few weeks and loved it, but then I went to set my water glass down on the nightstand. I hit the edge of the glass against the screen and it shattered. I have done this with phones before but this one felt like the screen was made from egg shells.",3.0
183,"El equipo realmente es bueno pero a los que son amantes de la fotografía deja mucho que desear la cámara , tiene varios modos panoramico , macro etc pero pierden calidad en algunos de esos modos.Lo bueno vida util de la bateria, muy rapido , y se ve muy premium el celular a pesar de la gama de este.",4.0
184,"The phone is a great phone, anywhere from taking picture, to touch screen quickness, apps response quickly, and phone calls don't drop, is long as you got good services I have ATT and I never had a drop call!",5.0
185,"Can't beat it for what it costs.  It's a little difficult finding a heavy duty case for it, but otherwise, I'm really pleased.",5.0
186,The phone had problems since day 1 especially with Bluetooth connection. The phone froze not letting me make calls and not letting me restart the phone I had to wait until battery died.  I call customer support and told me to send in for 7-10 days until they fix it while I will be left without a phone. Horrible customer support. Save yourself a headache don't buy it.,1.0
187,"I was looking forward to getting this phone when I ordered it. I've got three TCL TVs and I'm very happy with them, so I expected to be happy with this TCL phone. But I wound up being very disappointed and within 30 minutes of using it, I was packing it back in the packaging to return it. It was slooooooow. Even playing a basic game of solitaire it was lagging big time and froze up a few times. I would have gone nuts if I had to keep on using this phone.",2.0
188,Glitchy and Unreliable. Flashlight run in it's own. Looking for new phone after 4 months.,3.0
189,The hardware is beautiful including screen and form factor. Software is buggy and not consistent.I returned the phone due to these issues.FYI...5G is fast on mint mobile.,3.0
190,"This phone wouldnt connect to wifi, wont let me transfer my service, wont connect to data. All in all an absolute waste of $200. Never going to TCL again.",1.0
191,Did not try finger or face recognition but I'm sure it works well,5.0
192,"Does everything most people will need. Camera is decent too. Just wish the speaker was a little louder, especially for calls.",5.0
193,"This phone is lightning fast, takes awesome pictures + most importantly, WORKS FLAWLESSLY WITH METRO PCS + their 5G network!  I never miss a call or a notification which was a problem i had with my old Xiaomi phone.  It never kills important background apps like phone ringer or text messages so you'll never miss a ""ring"" or a ""ding."" Battery lasts 1 + a half days with heavy usage including video streaming, GPS turned on.  Bluetooth signal is strong! Fingerprint reader is on front screen + is pretty good, fast. Face recognition is excellent. Very sensitive front touchscreen + text typing or swiping is much better than all my previous phones. One reason i picked this phone was because I wanted a HEADPHONE JACK + this has one.  I'm a musician + need one to playback to the mixing board. Calls are clear + loud.  Ringers are plenty loud too.  The operating system is as close to stock Android as it gets + very easy to navigate. Nothing is hidden.  Almost no junk apps or bloatware, no ads on it.  Comes with full Android functionality + Google apps. Camera is excellent, video is fast + crisp.  Night or low light pictures are very good. Lots of camera modes including A.I.-assisted for fool-proof images + Pro mode.  Tons of memory. RAM memory is fast, great. I can have 10 or 15 apps open at once, no lag, no problems. GPS works flawlessly + it comes with Google Maps. I'm not a gamer so i can't comment on that but the overall speed, responsiveness + screen resolution is excellent. I am crossing my fingers that they will send out whatever future Android updates come out like Xiaomi + some other phone companies do (unlike Samsung, LG, etc. which don't).For the price, I think this is one of the best performing Android phones on Amazon.  I couldn't afford the top Samsung phones so i looked at Xiaomi, One Plus, Oppo, etc. but they don't work properly with the big cell service companies.  THIS nice phone works with T-Mobile + Metro PCS so if that is who you have service with then order this affordable, top quality, sleek phone. Honestly, it performs so well that i am 100% happy i bought it + i use the heck out of it. And my wallet is happy too. It's a great choice among affordable phones on Amazon that work with a big carrier.",5.0
194,Lightweight even with case,3.0
195,"This thing reliably loses location and network every few minutes no matter where you are. You can get it back by turning GPS off and on again, but it's miserable to have to babysit your phone trying to drive anywhere.",2.0
196,"Have not had it a year, and does not want to charge. Other than being hard to charge, WHICH is a major problem.  I paid $160.25 for this phone. Got Phone Dec. 2022",1.0
197,I have three complaints with this phone.1. No voice command on camera2. When I look at recent phone logs/activity it doesn't show the phone# of the caller3. My cheek often hits the mute or hold buttons while talking on the phoneOther than that I'm very happy with this phone. I would purchase again,5.0
198,It is a very basic phone that is not good with games.very slow on everything,2.0
199,My older son needed a new phone he didn't want an iPhone so this TCL was great for him hoping they keep up on software updates.,5.0
200,"Almost 90 days dry n and it is very good across the board.  Excellent in battery life, super macro camera mode, volume and quality of speakers.  Exceeded my expectations unrelated to the very reasonable price. The features and apps I use work perfectly.",5.0
201,So far exceding my expectations,5.0
202,"So initially my review was a negative one, the phone itself is great, aside from the QI wireless charging issue (hardware problem, things happen) but my experience with the customer service was not so great. However Elena, one of the supervisors got in direct contact with me, we discussed the issues I was having and came up with a resolution relatively quickly. Thank you Elena for your professionalism for your help with the issues I was having. TCL sent a replacement phone!",5.0
203,Good phone for the price,5.0
204,I had the Honor Veiw 10 and I wanted to upgrade to a better phone. I will not pay more than 500 dollars for any phone. I truly do my my research on phones no matter what they cost. usually go to certain people not saying any names and they give me their version of what a phone should be. Do yourself a favor and get this phone if you want a great phone this is a very I mean a very good choice. The only problem I have with it is the sound quality out of the bottom fireing speaker. The sound seems to be a bit distorted and when you use the speaker phone you can hardly hear the person on the other end. I promise you if you're budget minded like me. This phone should be on the top of your list. TCL is coming up and they are coming for the big boys. Can't wait for the next one.,5.0
205,"Bought this for my son. He watches a lot of videos and listens to a lot of music. It has more than enough memory to handle his photos, music and videos.",5.0
206,Was not compatible with AT&T service.,1.0
207,"The media could not be loaded.                 With the price and the quality of the phone, I think it's a gift, this is my new favorite phone, it is awesome, I wish I could let others use it as well before they buy and I promise you will love it, I am a computer dude so I know a bit about tech.It is very lightweight, looks slick, very responsive with touch and fingerprint scanner, very high quality screen and resolution, the camera is awesome, the AI camera is actually very good, a strong battery to last couple of days before charging is needed, I earlier used 20 se and it was awesome as well, I feel like this is a big upgrade to that.My advice, buy a case for it because it is very slippery to avoid slipping out of hand, and smash it, I love this phone, I would strongly recommend this a million times.",5.0
208,"I really enjoyed this phone, I'd still be using it today if I hadn't cracked the screen. Really great screen picture quality. Felt solidly built, would recommend if you want a big screen decent performance and low price.",5.0
209,"Phone worked great at the start and looked like a new phone.  I waited a few months before posting my review in order to see how the phone would hold up. I'm now a few months into using this phone and I am having issue with it.  No matter what I try, I can not get the phone to make a sound when I have an incoming text. The biggest issue that started about a month ago is not having any internet service when I leave my house.  I have taken the phone to my carrier, T-Mobile and they confirmed that the problem wasn't on their end.",3.0
210,"Device definitely surprised me. I was expecting a substandard device from a company that is known for their Flat Screen TV's... I suppose it made sense for the screen to look as good as it did, because they've been doing the ""screen"" thing for more than a few years now.My only gripe is that the face recognition sometimes takes a while to recognize and unlock the screen for me...But this probably has more to do with the fact that I basically look like Mr. Po Po from Dragon Ball Z at night.Fingerprint reader also takes a few tries to ""sense"" flesh making contact...but for the most part, it works as advertised.Battery life is great for an Android; mind you I'm single and don't have any friends where I live, but I've left this freakin thing on stanby for like 4 days straight without charge( cellular, wireless, and bluetooth radios on) and it only was reduced 15% from 100%",5.0
211,I checked the MPs of the camera in the specs and they were higher than my previous phone. I was buying a new phone specifically to have a better camera. Unfortunately it's not any better than the previous phone so it was a pointless purchase. No other issues with phone,2.0
212,"i purchased TLC  phone twice,,the first phone was great ,,except for the charging port, or batterywhich became defective after almost a year  sent it to the manufacturers repair department and received a phone that was either fixed or  brand new, i could not tell,,i had to pay 20$ to ship it to Buffalo N.Y ,or to have it reshipped to me,,cant remember. In the meantime i purchased this upgraded one during the fixing period ,because i really liked the phone and its features this  version which is a really an excellent /upgraded model  ,except the charging port is defective again, it was purchased in February of this year 2022 so in 5 months the charging port is again defective,,i love android phones ,,never had this problem with a Samsung that i owned previously .or a Hauweii i owned prior to buying my  1ST TLC phone. THE MANUFACTURER HAS TO LOOK INTO THIS,MAYBE THEY NEED TO DESIGN ANOTHER TYPE OF CHARGING PORT. or battery devise,CAN'T FIGURE WHAT IS GOING ON..I AM VERY DISAPPOINTED THIS IS HAPPENING,,AGAIN.. its Feburary of 2023.and my warranty was not accepted.even though they got the phone on the day the warranty expired, it was remiss of me not to send it in earlier,only because i had so much trouble getting the email back for the ticket # eventually had to use my daughters email to get all that done.they are not going to repair the phone, imagine using a phone over 200$ and using it for 6 months only and it breaks down.Now i have to go purchase another phone,pay 60 $ to have the phone repaired,and had to pay 20 $ to have it reshipped back to me after repair,,the first phone which they have repaired which has  broken down after 6 months of use,,,i should have just gotten me a descent 1 phone for 500$ so in less than 3 years i have spent almost 700$ on phones. PLEASE DO NOT BUY,,,,",2.0
213,"bright screen, reasonably fast speed for my browsing and occasional gaming needs. battery lasts whole day for me for mostly browsing and streaming. like the light weight of the phone. only thing that matters a lot to me that it does not have is IP water rating. I lost my previous phone A71 to water damage.",5.0
214,"Phone is very responsive with tons of features, including wireless charging, tap to pay, and facial recognition. Would highly recommend to anyone.",5.0
215,"Okay the basics.  This phone is cheaper for a reason.  It takes hours to charge and seems to have a fast battery drain, for a phone with four camera lenses it's detail is meh and it's definitely not the fastest phone you'll find on the market.  It's also huge.  Like really, really ridiculously huge (I neglected the measurements so that's on me).  The button positions are inexplicable and I've yet to find a set of wired earphones that don't crackle and disconnect shortly after plugging them in to the weirdly positioned outlet on top.  Maybe bluetooth will function better, but I'm too concerned about security and malware issues.  For peace of mind, I'd personally shell out a bit more for something with more muscle and longevity.Update:  It's been two months and I've had to purchase an entirely new phone.  The blue tooth function no longer works, signal barely pulls, apps now chug and all transfers to pc have to be done by uploading your private files through their own website and not directly to your pc.",1.0
216,"The phone was a challenge to set up from an iPhone and is not supported by Verizon. Do not buy if you have Verizon, this phone will not work.",2.0
217,"I like so much this phone, this device is very quick and easy to set up. The screen OMG,  veryyy beautiful and faster. Everybody need to knows how incredible this device is.",5.0
218,Best phone u can find for 2022 with only one HUGE problem !!!U can NOT use it !!!  I  measure radiation and its ~50mw / sq meter where normally it should be below 1mw /sq meter . 50x more than normal are you kidding me !?!?It also SUPER hot even under normal operation !!!This phone will kill you on a short time with 5g radiation !!!U have been warned !!!,1.0
219,Me ver got SIM cards or instruction how to install,2.0
220,"I recently upgraded to a better Samsung but hated it and saw limited difference, The best screen in my home is a TCL tv so made sense to give this a shot, no regrets very smooth powerful quick and bright.Thumbs up on this phone absolutely !!!!!!!",5.0
221,"So far I have had this phone for a couple months. I have no problem with it, I love it. Its really long which I dont mind. The battery life is so good. For its price it provides a totally good value.",5.0
222,Don't hold a very good charge,5.0
223,What a waste of money?! I bought this phone and send it to East Africa only to discover it is locked and it was too late to return it.,1.0
224,Terrible. 1st phone wouldn't allow me to download apps. The replacement stopped charging. Purchased 2 months ago so Amazon won't help. Passed me off to TCL who is very difficult to get in touch with.,1.0
225,"Face recognition is a little problem, just need more setup I guess. Battery is draining too fast, probably something to modify in setup but I guess I did everything. Maybe write or call TCL support. I putter a screen protector recommend for this phone but had to put off, touch began to work with too much difficult. I returned the screen protector and requested a new one (film). I will try again. Performance is fine, but RAM is almost consumed by Apps, should have more that 6 GB next version of the phone.in general words, I like the phone and I choose this one instead of One Plus 8T or 9. Let's see.",4.0
226,"To start, for the price this is flagship grade hardware. It is supremely good feeling hardware and I love the design of the device.The good: screen is bright and crisp, headphone jack, haptic engine is solid, and the cameras are pretty capable.The not so good: battery life could be better, it gets through the end of the day alright but pretty middling given the mid range SOC inside. Next would be the fingerprint scanner, it works probably 50-60% of the time even after doing multiple scans. It just isn't good. I will give it a pass as the facial recognition is quite speedy.The bad: the software support for this device is abysmal and TCL have been radio silent on it. That's not to say the actual software is bad, in fact it is quite speedy and stable. However, this device was supposed to receive Android 12 last December and as of July 2022 it still hasn't. Even their budget devices launched this year are running TCL UI 4.0. I don't know if they're just clueless and don't realize the update never seeded out, but yeah despite articles saying Android 12 is released for the phone that simply is not true.",4.0
227,"I like every single aspect of this phone's hardware and software, including the weight, the size, the AMOLED screen, the protective case it comes with, the features it has that other companies discarded years ago (InfraRed blaster) it's presets, the customisability, the looks, feels and thrills it offers on a daily. And the price tag (vs $1000+ for Samsung or apple) is a guarantee that you could get one for yourself and a second one for someone you wish to bless.At this point in time TCL is known for their amazing and affordable smart TVs. When it comes to phones... Well let's just say that if you own one, chances are it's gonna stand out from the rest in the crowd.The cameras and modes are amazing, the screen looks so good (I sometimes can't believe it), it's battery life and it's fast charging are jaw-dropping great. I spent $500 at the time and I know (from having dropped it in so many occasions, even face down a couple of times out of the 17 or so) I won't have to spend that amount again on a phone in a long long time. I had been waiting for a company to step up and sell quality, without charging me for it's marketing campaign. This phone sells itself. Why am I even writing this....? Oh yeah because I freaking love this phone!Go TCL ! finally, a company that's doing it right.Thanks for reading, you'll wanna thank me after you get it. It's all good, I know ;)",5.0
228,"Not stable, I'm delevery driver and this phone is bugging when you use many app at the same time  it freezes and the screen sometimes turn black and if you are from the US the phone it losing network , not recommend",2.0
229,"Highly disappointed. The screen started blinking on and off AFTER 30 days. This is ridiculous, I should be able to get a new phone OR A REFUND. I am going on vacation at the end of this month & I am unable to take pictures because the screen keeps turning on and off.",2.0
230,"I got this phone partially because AT&T, and partially because a friend gave me good feedback after he purchased one for his father. I like the phone, however, Android needs to work some things out with their autocorrect algorithm, and TCL needs to relocate the Google Assistant button or at the very least allow the user to disable the button, or reassign the function of the button to something else. I find that the button is in the perfect position to always be pressed when I grab the phone out of my pocket, or when I lay it on its side. It's annoying, but I guess it's something I can live with. Overall, I'd buy this phone again. It plays all my games smoothly. It plays music through a web browser while I look at emails and texts without any kind of hesitation or break in the music. The camera is not too bad for a phone, but it can't hold a candle to my DSLR. Having said that, there are enough features on the camera to give the user some very nice artistic flexibility. If you need a good working phone that also has a pretty good batter life, don't pass this one up.",4.0
231,"Ok, so I bought this because I saw what looked like good reviews and when I looked at the specs for the price it wasn't bad at all.  But.....I'm rating this phone 3 stars for a couple of reason that for me are very important.Reason: 1I use my phone for personal and business use. So I have apps that need to work properly at all times.There is a huge issue with push notifications. After researching online it is a well known issue with TCL phones. Why haven't they resolved this after these many phone and years? It seems related to the bloatware Smart Manager they pre-install that prevents some apps for auto-starting causing this problem. However even when you disable the automatic disabling of auto-start within Smart Manager, the problem still exists.  Push notifications are highly inconsistent. Sometimes you get some, some times you don't. I never had this problem with any other Android phone. I realized I was not getting many notifications including work related messages when my old LG V60 I migrated from had a screen full of notifications and almost non coming to my TCL phone.  It took me hours going through TCL online fixes/optimizations from sites just to get Gmail notifications to start coming and be more consistent. No one should have to do all of that to get basic functionality to work. This is a big problem also if you watch stock market or things that you need your instant notifications to work, it sometimes can be delayed by hours.Reason 2:I feel the speed at which they are updating their software is slow and indicative of how they are going to handle future updates.  The company made a press release in May of 2021 about Android 12 preview program. So they already knew they were going to be releasing it.  Android 12 officially released in October 2021.  Supposedly it was going to start coming to TCL phones in December.  As of July 2022, still no Android 12 on one of their best phones.  To give you an example LG stopped making phones but my LG V60 still got Android 12 around April of this year.  If TCL is trying to compete in this market they need to do better. Don't lag behind but be a leader. Make people want your phone over others.Now the overall device I did like.  The bright curved screen is nice.  The colors are much better than my V60.  The TCL whites are white and blacks are black compared to my v60 which had a warmer yellowish tint.  The speed seems to be pretty good and haven't noticed much lag at all of anything.Still having a SD Card expansion slot is big thing these days since all the big flag ship phones got rid of them.  I think having 256GB of storage is great as well for the price point.I mostly use Bluetooth headsets so having a headphone jack is nice but not useful to me.It sounds nice, loud and speaker seems decent even though there's only one of them.I like that it has wireless and fast charging not seen on other mid range devices.I don't know how long the battery lasts because I always have it charging most of the time and haven't tested it being away for a long time.In all, I really liked the device itself and TCL had a huge opportunity to take the mid-range market especially us LG users that needed a new place to go. LOL.  The Samsung A53 5G is not as good as this IMO for about the same price but their notifications probably work as there aren't complaints like there are for TCL. But sadly I feel I had to retract my recommendation for the device because the push notification issue is actually a deal breaker.  I can't be missing work notifications or responding late or miss them from other important apps I have.  Some suggest doing a factory reset. I just got the phone and it takes me a long time to setup my apps and restore my backups and settings. I'm not doing that just to see if it works better.  I don't know if there is a way to fix it but it would be nice.Sadly I will probably be returning it.",3.0
232,"This is my personal cell phone and I like it much better than the Motorola it replaces.  Lots of storage, much better camera, and set up was a breeze.  First cell phone I have owned that can recharge in a car without a cord.",4.0
233,I love the phone itself but where I live is a more rural area so service is already not the greatest. My last phone had bars all over town but this phone will drop to none. If you live in more urban areas this probably won't change much for you but if you live in an area with already lower bars this probably isn't the phone for you.Update I've had the phone a little over a month. Service is still terrible. It crashes constantly and reboots itself. Audio stutters. Charging port already starting to have issues. Already bought another phone. Don't waste your money on this it's terrible.Further update got a new phone have had it about a month went to retrieve some photos the phone will no longer turn on or charge after sitting for a month.,1.0
234,"We Purchased this phone for a step granddaughter. lots of good features that you only get in a price samsung or IPhone. Lets see how long it works, it might make a believer out of me.",4.0
235,Boyfriend loves the phone. It's his favorite phone. He calls it his baby.,5.0
236,I’ve returned this item I’m in the hospital,3.0
237,"After transfer from old phone one call to customer support and they configured the phone to my sim carrier. Phone works good, battery lasts at least one day, more if you don't use it to much.",4.0
238,Very like,5.0
239,Two months ago it started charging slow so I purchased a new power cord didn't help.  After I figured no cord would work because inside phone the cords don't connect.  Looking to buy new phone in next couple of weeks don't think it will be another TCL!,4.0
240,"Update December 30 2022.I have hated this phone since day 1. It was not worth saving the little money I did. I cannot wait to get the funds together to replace it with an older pixel like I used to have. Or even a Samsung something.I hoped this would be an upgrade to my outdated smartphone. Yes, on a budget. It's all I had. Worst desicion ever and I'm stuck with it. Old phones been recycled. This one doesn't reverse charge. Battery lasts maybe 4 hours. The touch screen is the most horrible touch screen I've ever dealt with. Not to mention I did not realize no full body with glass cover exists for it and screen protectors peel off within a week. It's horrible. And I'm trapped with it till I get next year's taxes. Amazon won't understand I can't return it until I have another and it was my only funds for a phone. I know that's a lot to ask, but I'm very upset. The camera looks fancy, pics are blurry and horrible too.I just want my old, dying phone back.I'm so upset.",1.0
241,"Todo bien hasta que las teclas de volumen ya no funcionan, al presionar ya no regresan a su lugar.",1.0
242,"The music player is terrible. very glitchy, and you cannot create a playlist. this has been a function on almost all music players for over a decade.they have quick features, like double clicking your lock button to turn on your camera, but i wish there were more options. like double click to turn on your camera, or a long click, triple click. i would recommend being able to set any toolbar feature to open/run with a double click. this opens lots and lots of possibilities to users.Please take off the auto cleaner. yes i can disable it, shut off notifications, etc, but i hate all the useless bloatware, and having to dig to disable everything.Stop having ads on everything in the phone, or if you do, set the phone to have the ads off, and leave the option to turn them on, instead of vice versa.For the first 2 months i had this phone, it wanted me to do a software update, but kept telling me that packet was corrupted, or there was something missing or something. eventually it resolved itself.I constantly mute my phone with my face while on calls. i don't believe the phone lights back up when i do it, because i think i would see the light from the phone, but it still clicks the mute button. i don't believe this is an issue with the sensor, i think it is a coding problem.There is nowhere to leave feedback on the phone. I even joined the user experience improvement program, and i cannot find anywhere to leave any feedback. it seems its just a way for you guys to get more information about what i am doing on your phone, instead of actual, credible feedback.im literally on amazon leaving feedback in the hopes the company will hear about these problems.",3.0
243,Linda apariencia quién cómodo en la mano trabaja bien responde bien a los comandos,4.0
244,"I just got this phone yesterday but so far I seriously like it. I'm really picky about what phones I choose and I was skeptical of this one since I was buying it without seeing it or being able to talk to someone about it. I must admit I am pleasantly surprised. Activating the phone was super easy. I have metro by T-Mobile and I was worried I wouldn't be able to use it.  It works great with my network. Navigating my way through the phone was a refreshing breeze.UPDATE: I may have written a review too soon. I am not receiving a lot of my calls. I made sure DO NOT DISTURB was off but for some reason it's telling people I am unavailable. No one is blocked and my Carrier says everything looks good so it may be the phone itself. After I update my review, I will be contacting the company and talk to someone... Hopefully.",5.0
245,"It start failing after a month, when open an app it restart, really slow phone",1.0
246,Easy basic phone.  I don't really know much about any of the technical stuff since I use it for a phone and amazon shopping😊,5.0
